resource_level,time,P,H,temperature
high nutrient supply,13.100000000000001,70097214.60430594,24.651775907308,20.0
high nutrient supply,13.200000000000001,70097220.50204642,24.850098400601183,20.0
high nutrient supply,13.3,70097225.04689158,25.050016390361698,20.0
high nutrient supply,13.4,70097228.41411473,25.251542712196017,20.0
high nutrient supply,13.5,70097230.75567228,25.454690304985704,20.0
high nutrient supply,13.600000000000001,70097232.20327424,25.65947221171445,20.0
high nutrient supply,13.700000000000001,70097232.87108348,25.865901580304232,20.0
high nutrient supply,13.8,70097232.85804741,26.073991664458518,20.0
high nutrient supply,13.9,70097232.24992038,26.283755824512344,20.0
high nutrient supply,14.0,70097231.12101753,26.495207528289402,20.0
high nutrient supply,14.100000000000001,70097229.53573522,26.708360351966054,20.0
high nutrient supply,14.200000000000001,70097227.54986951,26.923227980942457,20.0
high nutrient supply,14.3,70097225.21175914,27.139824210720715,20.0
high nutrient supply,14.4,70097222.56327675,27.358162947790184,20.0
high nutrient supply,14.5,70097219.64068818,27.57825821051996,20.0
high nutrient supply,14.600000000000001,70097216.4753787,27.800124130033215,20.0
high nutrient supply,14.700000000000001,70097213.09455515,28.023774951181483,20.0
high nutrient supply,14.8,70097209.52176388,28.249225033416522,20.0
high nutrient supply,14.9,70097205.77735773,28.476488851691172,20.0
high nutrient supply,15.0,70097201.87894955,28.70558099741338,20.0
high nutrient supply,15.100000000000001,70097197.84177017,28.936516179381297,20.0
high nutrient supply,15.200000000000001,70097193.67898352,29.16930922473166,20.0
high nutrient supply,15.3,70097189.40196331,29.403975079889552,20.0
high nutrient supply,15.4,70097185.0205209,29.640528811502154,20.0
high nutrient supply,15.5,70097180.54312354,29.87898560743653,20.0
high nutrient supply,15.600000000000001,70097175.97707036,30.119360777748998,20.0
high nutrient supply,15.700000000000001,70097171.32864188,30.36166975563744,20.0
high nutrient supply,15.8,70097166.60324658,30.60592809850547,20.0
high nutrient supply,15.9,70097161.80552888,30.852151488914792,20.0
high nutrient supply,16.0,70097156.93946604,31.100355735569288,20.0
high nutrient supply,16.1,70097152.00846289,31.35055677435709,20.0
high nutrient supply,16.2,70097147.01542607,31.60277066937198,20.0
high nutrient supply,16.3,70097141.96282959,31.857013613942886,20.0
high nutrient supply,16.400000000000002,70097136.8527722,32.11330193167333,20.0
high nutrient supply,16.5,70097131.68702677,32.37165207748949,20.0
high nutrient supply,16.6,70097126.46708326,32.63208063869669,20.0
high nutrient supply,16.7,70097121.19418597,32.894604336044274,20.0
high nutrient supply,16.8,70097115.86936584,33.15924002479923,20.0
high nutrient supply,16.900000000000002,70097110.49346845,33.42600469582815,20.0
high nutrient supply,17.0,70097105.06717813,33.69491547668844,20.0
high nutrient supply,17.1,70097099.59103909,33.965989632727926,20.0
high nutrient supply,17.2,70097094.0654737,34.239244568193065,20.0
high nutrient supply,17.3,70097088.49079832,34.514697827346545,20.0
high nutrient supply,17.400000000000002,70097082.86723691,34.792367095593676,20.0
high nutrient supply,17.5,70097077.19493286,35.072270200617886,20.0
high nutrient supply,17.6,70097071.47395943,35.354425113525366,20.0
high nutrient supply,17.7,70097065.70432855,35.63884994999878,20.0
high nutrient supply,17.8,70097059.88599868,35.92556297146048,20.0
high nutrient supply,17.900000000000002,70097054.01888128,36.2145825862449,20.0
high nutrient supply,18.0,70097048.10284702,36.50592735078044,20.0
high nutrient supply,18.1,70097042.13773021,36.79961597078094,20.0
high nutrient supply,18.2,70097036.12333386,37.09566730244659,20.0
high nutrient supply,18.3,70097030.05943286,37.39410035367466,20.0
high nutrient supply,18.400000000000002,70097023.94577765,37.69493428527976,20.0
high nutrient supply,18.5,70097017.78209671,37.99818841222417,20.0
high nutrient supply,18.6,70097011.56809957,38.30388220485791,20.0
high nutrient supply,18.7,70097005.30347802,38.6120352901688,20.0
high nutrient supply,18.8,70096998.98790899,38.92266745304259,20.0
high nutrient supply,18.900000000000002,70096992.62105538,39.23579863753327,20.0
high nutrient supply,19.0,70096986.20256779,39.551448948143545,20.0
high nutrient supply,19.1,70096979.73208542,39.869638651115636,20.0
high nutrient supply,19.200000000000003,70096973.20923772,40.19038817573246,20.0
high nutrient supply,19.3,70096966.63364428,40.513718115629246,20.0
high nutrient supply,19.400000000000002,70096960.00491662,40.83964923011583,20.0
high nutrient supply,19.5,70096953.32265815,41.168202445509365,20.0
high nutrient supply,19.6,70096946.58646508,41.49939885647799,20.0
high nutrient supply,19.700000000000003,70096939.79592663,41.83325972739513,20.0
high nutrient supply,19.8,70096932.95062596,42.16980649370478,20.0
high nutrient supply,19.900000000000002,70096926.05013976,42.50906076329781,20.0
high nutrient supply,20.0,70096919.09403935,42.85104431789915,20.0
high nutrient supply,20.1,70096912.08189042,43.19577911446645,20.0
high nutrient supply,20.200000000000003,70096905.01325347,43.543287286599636,20.0
high nutrient supply,20.3,70096897.88768382,43.89359114596209,20.0
high nutrient supply,20.400000000000002,70096890.70473218,44.24671318371316,20.0
high nutrient supply,20.5,70096883.46394406,44.60267607195212,20.0
high nutrient supply,20.6,70096876.1648609,44.96150266517388,20.0
high nutrient supply,20.700000000000003,70096868.80701908,45.3232160017363,20.0
high nutrient supply,20.8,70096861.38995077,45.68783930533935,20.0
high nutrient supply,20.900000000000002,70096853.91318364,46.055395986516245,20.0
high nutrient supply,21.0,70096846.37624119,46.42590964413638,20.0
high nutrient supply,21.1,70096838.77864216,46.79940406692064,20.0
high nutrient supply,21.200000000000003,70096831.1199016,47.17590323496853,20.0
high nutrient supply,21.3,70096823.39952977,47.55543132129798,20.0
high nutrient supply,21.400000000000002,70096815.61703296,47.9380126933973,20.0
high nutrient supply,21.5,70096807.77191307,48.32367191478962,20.0
high nutrient supply,21.6,70096799.86366798,48.71243374661006,20.0
high nutrient supply,21.700000000000003,70096791.89179094,49.10432314919543,20.0
high nutrient supply,21.8,70096783.85577141,49.49936528368684,20.0
high nutrient supply,21.900000000000002,70096775.75509419,49.89758551364513,20.0
high nutrient supply,22.0,70096767.58924,50.29900940667931,20.0
high nutrient supply,22.1,70096759.35768518,50.70366273608814,20.0
high nutrient supply,22.200000000000003,70096751.05990197,51.11157148251484,20.0
high nutrient supply,22.3,70096742.69535786,51.52276183561518,20.0
high nutrient supply,22.400000000000002,70096734.26351647,51.93726019573901,20.0
high nutrient supply,22.5,70096725.76383662,52.35509317562517,20.0
high nutrient supply,22.6,70096717.19577298,52.77628760211028,20.0
high nutrient supply,22.700000000000003,70096708.55877563,53.20087051785098,20.0
high nutrient supply,22.8,70096699.85229039,53.6288691830603,20.0
high nutrient supply,22.900000000000002,70096691.07575825,54.06031107725786,20.0
high nutrient supply,23.0,70096682.22861606,54.4952239010341,20.0
high nutrient supply,23.1,70096673.31029578,54.93363557782889,20.0
high nutrient supply,23.200000000000003,70096664.32022494,55.37557425572422,20.0
high nutrient supply,23.3,70096655.25782642,55.821068309251466,20.0
high nutrient supply,23.400000000000002,70096646.12251852,56.2701463412132,20.0
high nutrient supply,23.5,70096636.91371459,56.72283718451953,20.0
high nutrient supply,23.6,70096627.63082364,57.17916990403939,20.0
high nutrient supply,23.700000000000003,70096618.27324942,57.63917379846651,20.0
high nutrient supply,23.8,70096608.8403913,58.102878402200574,20.0
high nutrient supply,23.900000000000002,70096599.33164361,58.570313487243496,20.0
high nutrient supply,24.0,70096589.7463959,59.0415090651108,20.0
high nutrient supply,24.1,70096580.08403255,59.516495388758614,20.0
high nutrient supply,24.200000000000003,70096570.34393343,59.99530295452589,20.0
high nutrient supply,24.3,70096560.5254729,60.4779625040925,20.0
high nutrient supply,24.400000000000002,70096550.62802069,60.96450502645297,20.0
high nutrient supply,24.5,70096540.65094128,61.45496175990602,20.0
high nutrient supply,24.6,70096530.59359409,61.94936419406031,20.0
high nutrient supply,24.700000000000003,70096520.45533316,62.44774407185611,20.0
high nutrient supply,24.8,70096510.23550782,62.95013339160334,20.0
high nutrient supply,24.900000000000002,70096499.93346156,63.45656440903606,20.0
high nutrient supply,25.0,70096489.54853308,63.96706963938332,20.0
high nutrient supply,25.1,70096479.08005548,64.48168185945688,20.0
high nutrient supply,25.200000000000003,70096468.52735665,65.00043410975549,20.0
high nutrient supply,25.3,70096457.88975886,65.52335969658631,20.0
high nutrient supply,25.400000000000002,70096447.16657928,66.05049219420333,20.0
high nutrient supply,25.5,70096436.3571291,66.58186544696288,20.0
high nutrient supply,25.6,70096425.46071444,67.11751357149669,20.0
high nutrient supply,25.700000000000003,70096414.47663556,67.65747095890218,20.0
high nutrient supply,25.8,70096403.40418723,68.20177227695062,20.0
high nutrient supply,25.900000000000002,70096392.24265829,68.75045247231294,20.0
high nutrient supply,26.0,70096380.991332293,69.30354677280333,20.0
high nutrient supply,26.1,70096369.64948654,69.861090689641145,20.0
high nutrient supply,26.200000000000003,70096358.2163929,70.4231200197308,20.0
high nutrient supply,26.3,70096346.69131722,70.98967084796003,20.0
high nutrient supply,26.400000000000002,70096335.07351947,71.56077954951685,20.0
high nutrient supply,26.5,70096323.36225352,72.13648279222473,20.0
high nutrient supply,26.6,70096311.55676758,72.71681753889708,20.0
high nutrient supply,26.700000000000003,70096299.6563034,73.30182104971024,20.0
high nutrient supply,26.8,70096287.66009697,73.89153088459577,20.0
high nutrient supply,26.900000000000002,70096275.56737792,74.48598490565202,20.0
high nutrient supply,27.0,70096263.37736984,75.08522127957487,20.0
high nutrient supply,27.1,70096251.08928978,75.68927848010836,20.0
high nutrient supply,27.200000000000003,70096238.70234899,76.29819529051471,20.0
high nutrient supply,27.3,70096226.2157518,76.91201080606443,20.0
high nutrient supply,27.400000000000002,70096213.62869656,77.53076443654646,20.0
high nutrient supply,27.5,70096200.94037502,78.15449590879822,20.0
high nutrient supply,27.6,70096188.14997245,78.78324526925653,20.0
high nutrient supply,27.700000000000003,70096175.25666745,79.4170528865284,20.0
high nutrient supply,27.8,70096162.25963224,80.0559594539831,20.0
high nutrient supply,27.900000000000002,70096149.15803204,80.70000599236485,20.0
high nutrient supply,28.0,70096135.95102586,81.34923385242628,20.0
high nutrient supply,28.1,70096122.63776542,82.00368471758358,20.0
high nutrient supply,28.200000000000003,70096109.21739592,82.66340060659255,20.0
high nutrient supply,28.3,70096095.6890555,83.32842387624636,20.0
high nutrient supply,28.400000000000002,70096082.05187571,83.99879722409523,20.0
high nutrient supply,28.5,70096068.30498053,84.6745636911875,20.0
high nutrient supply,28.6,70096054.44748755,85.35576666483325,20.0
high nutrient supply,28.700000000000003,70096040.47850674,86.04244988138981,20.0
high nutrient supply,28.8,70096026.39714117,86.73465742906981,20.0
high nutrient supply,28.900000000000002,70096012.20248657,87.4324337507719,20.0
high nutrient supply,29.0,70095997.89363164,88.135823646934,20.0
high nutrient supply,29.1,70095983.46965726,88.84487227840984,20.0
high nutrient supply,29.200000000000003,70095968.92963754,89.55962516936829,20.0
high nutrient supply,29.3,70095954.2726386,90.28012821021628,20.0
high nutrient supply,29.400000000000002,70095939.49771932,91.00642766054514,20.0
high nutrient supply,29.5,70095924.60393089,91.73857015210056,20.0
high nutrient supply,29.6,70095909.59031712,92.47660269177666,20.0
high nutrient supply,29.700000000000003,70095894.45591363,93.22057266463386,20.0
high nutrient supply,29.8,70095879.19974889,93.97052783694123,20.0
high nutrient supply,29.900000000000002,70095863.82084304,94.72651635924335,20.0
high nutrient supply,30.0,70095848.3182086,95.48858676945159,20.0
high nutrient supply,0.0,5e5,10.0,20.5
high nutrient supply,0.1,577784.7079399055,9.93081601602086,20.5
high nutrient supply,0.2,667553.3576853619,9.873537876115513,20.5
high nutrient supply,0.30000000000000004,771112.7990228385,9.827774425440785,20.5
high nutrient supply,0.4,890529.1065764411,9.793069144248687,20.5
high nutrient supply,0.5,1028160.361066837,9.768910257010177,20.5
high nutrient supply,0.6000000000000001,1186692.089540661,9.75474244846178,20.5
high nutrient supply,0.7000000000000001,1369175.0253498573,9.749979408866894,20.5
high nutrient supply,0.8,1579064.6004569586,9.754016452525628,20.5
high nutrient supply,0.9,1820261.2331560417,9.766242545327659,20.5
high nutrient supply,1.0,2097150.0404037947,9.786051216477475,20.5
high nutrient supply,1.1,2414637.999228993,9.812849983726675,20.5
high nutrient supply,1.2000000000000002,2778185.932681137,9.846068097781586,20.5
high nutrient supply,1.3,3193831.7793317386,9.885162544421572,20.5
high nutrient supply,1.4000000000000001,3668200.662494177,9.929622369368259,20.5
high nutrient supply,1.5,4208496.153560983,9.978971470867554,20.5
high nutrient supply,1.6,4822465.98909337,10.032770057914265,20.5
high nutrient supply,1.7000000000000002,5518334.414374783,10.090614996312597,20.5
high nutrient supply,1.8,6304692.511357014,10.152139266634885,20.5
high nutrient supply,1.9000000000000001,7190337.432354437,10.217010747235776,20.5
high nutrient supply,2.0,8184052.118998373,10.284930508719299,20.5
high nutrient supply,2.1,9294318.564606313,10.355630784073783,20.5
high nutrient supply,2.2,10528961.120292785,10.428872747410985,20.5
high nutrient supply,2.3000000000000003,11894721.699305821,10.504444206803264,20.5
high nutrient supply,2.4000000000000004,13396776.208538517,10.58215729321298,20.5
high nutrient supply,2.5,15038211.257385591,10.66184620529314,20.5
high nutrient supply,2.6,16819491.14177279,10.743365052423728,20.5
high nutrient supply,2.7,18737956.41200794,10.826585823651405,20.5
high nutrient supply,2.8000000000000003,20787404.5667155,10.91139649906679,20.5
high nutrient supply,2.9000000000000004,22957808.619737636,10.997699311350532,20.5
high nutrient supply,3.0,25235227.273649905,11.085409158969929,20.5
high nutrient supply,3.1,27601950.311182313,11.174452167764542,20.5
high nutrient supply,3.2,30036902.873037603,11.264764394570655,20.5
high nutrient supply,3.3000000000000003,32516305.071520083,11.35629066462722,20.5
high nutrient supply,3.4000000000000004,35014552.20076846,11.448983533200739,20.5
high nutrient supply,3.5,37505251.00240229,11.542802361412972,20.5
high nutrient supply,3.6,39962325.12542095,11.637712496159175,20.5
high nutrient supply,3.7,42361092.6683784,11.733684544239654,20.5
high nutrient supply,3.8000000000000003,44679222.809412196,11.830693731278863,20.5
high nutrient supply,3.9000000000000004,46897496.14421398,11.928719336584797,20.5
high nutrient supply,4.0,49000320.950028434,12.02774419573902,20.5
high nutrient supply,4.1000000000000005,50975988.0938132,12.127754263448805,20.5
high nutrient supply,4.2,52816677.89235236,12.228738229739761,20.5
high nutrient supply,4.3,54518254.63113215,12.33068718341857,20.5
high nutrient supply,4.4,56079899.600808516,12.43359431716339,20.5
high nutrient supply,4.5,57503638.285364114,12.537454669361615,20.5
high nutrient supply,4.6000000000000005,58793815.234820716,12.642264898235688,20.5
high nutrient supply,4.7,59956562.25363203,12.748023084341622,20.5
high nutrient supply,4.800000000000001,60999294.82608725,12.854728557977113,20.5
high nutrient supply,4.9,61930260.428163655,12.962381748418544,20.5
high nutrient supply,5.0,62758151.98725926,13.070984052290527,20.5
high nutrient supply,5.1000000000000005,63491791.29234803,13.18053771867881,20.5
high nutrient supply,5.2,64139880.853426665,13.291045748898103,20.5
high nutrient supply,5.300000000000001,64710818.57907836,13.402511809070635,20.5
high nutrient supply,5.4,65212567.27570891,13.514940153907157,20.5
high nutrient supply,5.5,65652570.046962716,13.62833556027329,20.5
high nutrient supply,5.6000000000000005,66037702.70053466,13.742703269305341,20.5
high nutrient supply,5.7,66374254.93866096,13.85804893599125,20.5
high nutrient supply,5.800000000000001,66667933.10628117,13.974378585269317,20.5
high nutrient supply,5.9,66923878.41397138,14.09169857381618,20.5
high nutrient supply,6.0,67146695.66144125,14.21001555680036,20.5
high nutrient supply,6.1000000000000005,67340488.55158034,14.329336458968708,20.5
high nutrient supply,6.2,67508898.58615375,14.449668449512902,20.5
high nutrient supply,6.300000000000001,67655145.30641437,14.571018920234787,20.5
high nutrient supply,6.4,67782066.26685834,14.693395466588726,20.5
high nutrient supply,6.5,67892155.62807854,14.816805871234655,20.5
high nutrient supply,6.6000000000000005,67987600.64656353,14.941258089780264,20.5
high nutrient supply,6.7,68070315.62521045,15.06676023843331,20.5
high nutrient supply,6.800000000000001,68141973.11112523,15.19332058332013,20.5
high nutrient supply,6.9,68204032.27333115,15.320947531257437,20.5
high nutrient supply,7.0,68257764.5055805,15.449649621791702,20.5
high nutrient supply,7.1000000000000005,68304276.379275,15.57943552034447,20.5
high nutrient supply,7.2,68344530.10239999,15.710314012323051,20.5
high nutrient supply,7.300000000000001,68379361.67105077,15.842293998073014,20.5
high nutrient supply,7.4,68409496.91398278,15.975384488565087,20.5
high nutrient supply,7.5,68435565.62792467,16.10959460172343,20.5
high nutrient supply,7.6000000000000005,68458113.9970495,16.244933559313427,20.5
high nutrient supply,7.7,68477615.47926907,16.38141068431816,20.5
high nutrient supply,7.800000000000001,68494480.32961291,16.519035398741494,20.5
high nutrient supply,7.9,68509063.91740136,16.65781722178386,20.5
high nutrient supply,8.0,68521673.97937097,16.797765768343602,20.5
high nutrient supply,8.1,68532576.93710245,16.93889074780297,20.5
high nutrient supply,8.200000000000001,68542003.3936152,17.081201963062874,20.5
high nutrient supply,8.3,68550152.9114097,17.224709309795404,20.5
high nutrient supply,8.4,68557198.16266115,17.369422775886818,20.5
high nutrient supply,8.5,68563288.53162609,17.515352441047426,20.5
high nutrient supply,8.6,68568553.23976026,17.66250847656775,20.5
high nutrient supply,8.700000000000001,68573104.05543226,17.81090114520294,20.5
high nutrient supply,8.8,68577037.64243907,17.960540801169817,20.5
high nutrient supply,8.9,68580437.59471893,18.111437890242968,20.5
high nutrient supply,9.0,68583376.19862713,18.26360294993792,20.5
high nutrient supply,9.1,68585915.95878577,18.417046609771106,20.5
high nutrient supply,9.200000000000001,68588110.91923697,18.57177959158751,20.5
high nutrient supply,9.3,68590007.80640323,18.727812709948374,20.5
high nutrient supply,9.4,68591647.01813392,18.88515687257199,20.5
high nutrient supply,9.5,68593063.48007496,19.043823080821344,20.5
high nutrient supply,9.600000000000001,68594287.38601427,19.20382243023398,20.5
high nutrient supply,9.700000000000001,68595344.83825809,19.365166111089206,20.5
high nutrient supply,9.8,68596258.40160093,19.527865409008864,20.5
high nutrient supply,9.9,68597047.58237101,19.69193170558818,20.5
high nutrient supply,10.0,68597729.24271601,19.857376479053762,20.5
high nutrient supply,10.100000000000001,68598317.95883332,20.02421130494618,20.5
high nutrient supply,10.200000000000001,68598826.3307141,20.19244785682486,20.5
high nutrient supply,10.3,68599265.24995856,20.362097906993395,20.5
high nutrient supply,10.4,68599644.13132294,20.53317332724354,20.5
high nutrient supply,10.5,68599971.11290501,20.705686089616446,20.5
high nutrient supply,10.600000000000001,68600253.22921045,20.879648267179885,20.5
high nutrient supply,10.700000000000001,68600496.56076908,21.055072034820334,20.5
high nutrient supply,10.8,68600706.36347637,21.231969670049033,20.5
high nutrient supply,10.9,68600887.18040486,21.41035355382109,20.5
high nutrient supply,11.0,68601042.93846016,21.59023617136707,20.5
high nutrient supply,11.100000000000001,68601177.03193428,21.77163011303635,20.5
high nutrient supply,11.200000000000001,68601292.39474213,21.95454807515175,20.5
high nutrient supply,11.3,68601391.56273755,22.139002860875156,20.5
high nutrient supply,11.4,68601476.72793652,22.3250073810832,20.5
high nutrient supply,11.5,68601549.78503875,22.51257465525351,20.5
high nutrient supply,11.600000000000001,68601612.37165457,22.701717812360723,20.5
high nutrient supply,11.700000000000001,68601665.90324326,22.892450091782056,20.5
high nutrient supply,11.8,68601711.60324341,23.084784844212354,20.5
high nutrient supply,11.9,68601750.52911212,23.27873553258843,20.5
high nutrient supply,12.0,68601783.59483933,23.474315733022603,20.5
high nutrient supply,12.100000000000001,68601811.59040469,23.671539135745256,20.5
high nutrient supply,12.200000000000001,68601835.19859713,23.870419546056386,20.5
high nutrient supply,12.3,68601855.00955331,24.070970885286126,20.5
high nutrient supply,12.4,68601871.53332388,24.273207191764072,20.5
high nutrient supply,12.5,68601885.21073568,24.477142621797494,20.5
high nutrient supply,12.600000000000001,68601896.4227805,24.68279145065839,20.5
high nutrient supply,12.700000000000001,68601905.4987306,24.890168073579332,20.5
high nutrient supply,12.8,68601912.7231533,25.0992870067582,20.5
high nutrient supply,12.9,68601918.34197435,25.310162888371693,20.5
high nutrient supply,13.0,68601922.56773321,25.52281047960381,20.5
high nutrient supply,13.100000000000001,68601925.58413373,25.737244665675814,20.5
high nutrient supply,13.200000000000001,68601927.54979998,25.9534804568591,20.5
high nutrient supply,13.3,68601928.60184722,26.171532989554976,20.5
high nutrient supply,13.4,68601928.8587685,26.391417527348853,20.5
high nutrient supply,13.5,68601928.42293298,26.61314946207401,20.5
high nutrient supply,13.600000000000001,68601927.38277905,26.836744314887778,20.5
high nutrient supply,13.700000000000001,68601925.81470287,27.062217737357116,20.5
high nutrient supply,13.8,68601923.78469123,27.289585512553515,20.5
high nutrient supply,13.9,68601921.34973323,27.518863556157115,20.5
high nutrient supply,14.0,68601918.55904035,27.75006791757023,20.5
high nutrient supply,14.100000000000001,68601915.45510092,27.98321478104034,20.5
high nutrient supply,14.200000000000001,68601912.07459173,28.218320466792484,20.5
high nutrient supply,14.3,68601908.44916584,28.45540143217135,20.5
high nutrient supply,14.4,68601904.60613365,28.694474272792924,20.5
high nutrient supply,14.5,68601900.56903753,28.93555572367485,20.5
high nutrient supply,14.600000000000001,68601896.3582014,29.178662660487873,20.5
high nutrient supply,14.700000000000001,68601891.991142,29.423812100690924,20.5
high nutrient supply,14.8,68601887.48293197,29.671021204691773,20.5
high nutrient supply,14.9,68601882.84655316,29.92030727707803,20.5
high nutrient supply,15.0,68601878.09317625,30.17168776782831,20.5
high nutrient supply,15.100000000000001,68601873.23240454,30.42518027353823,20.5
high nutrient supply,15.200000000000001,68601868.27248807,30.68080253865023,20.5
high nutrient supply,15.3,68601863.22049923,30.938572456662904,20.5
high nutrient supply,15.4,68601858.08249995,31.198508071419933,20.5
high nutrient supply,15.5,68601852.86367697,31.46062757836822,20.5
high nutrient supply,15.600000000000001,68601847.56845592,31.724949325793233,20.5
high nutrient supply,15.700000000000001,68601842.20061234,31.991491816191004,20.5
high nutrient supply,15.8,68601836.76335427,32.260273707512816,20.5
high nutrient supply,15.9,68601831.2593953,32.53131381443786,20.5
high nutrient supply,16.0,68601825.6910257,32.804631109723125,20.5
high nutrient supply,16.1,68601820.06016858,33.08024472553141,20.5
high nutrient supply,16.2,68601814.36842883,33.35817395476767,20.5
high nutrient supply,16.3,68601808.617136,33.63843825242936,20.5
high nutrient supply,16.400000000000002,68601802.80738103,33.92105723696816,20.5
high nutrient supply,16.5,68601796.94004825,34.206050691663265,20.5
high nutrient supply,16.6,68601791.01584278,34.49343856600622,20.5
high nutrient supply,16.7,68601785.03531444,34.78324097709731,20.5
high nutrient supply,16.8,68601778.99887832,35.07547821105358,20.5
high nutrient supply,16.900000000000002,68601772.90683243,35.37017072442928,20.5
high nutrient supply,17.0,68601766.75937313,35.6673391456476,20.5
high nutrient supply,17.1,68601760.55660848,35.96700427644449,20.5
high nutrient supply,17.2,68601754.29856963,36.269187093324774,20.5
high nutrient supply,17.3,68601747.98522078,36.573908749030615,20.5
high nutrient supply,17.400000000000002,68601741.61646757,36.88119057402214,20.5
high nutrient supply,17.5,68601735.19216475,37.19105407797055,20.5
high nutrient supply,17.6,68601728.71212229,37.50352095126383,20.5
high nutrient supply,17.7,68601722.17611124,37.81861306652497,20.5
high nutrient supply,17.8,68601715.58386785,38.13635248014313,20.5
high nutrient supply,17.900000000000002,68601708.93509866,38.4567614338175,20.5
high nutrient supply,18.0,68601702.22948308,38.77986235611421,20.5
high nutrient supply,18.1,68601695.46667707,39.105677864036394,20.5
high nutrient supply,18.2,68601688.64631546,39.43423076460724,20.5
high nutrient supply,18.3,68601681.7680146,39.765544056466574,20.5
high nutrient supply,18.400000000000002,68601674.83137365,40.09964093148067,20.5
high nutrient supply,18.5,68601667.83597724,40.43654477636572,20.5
high nutrient supply,18.6,68601660.78139599,40.776279174324884,20.5
high nutrient supply,18.7,68601653.66718832,41.11886790669906,20.5
high nutrient supply,18.8,68601646.49290136,41.46433495463161,20.5
high nutrient supply,18.900000000000002,68601639.25807206,41.812704500746975,20.5
high nutrient supply,19.0,68601631.9622275,42.164000930843464,20.5
high nutrient supply,19.1,68601624.60488631,42.5182488356003,20.5
high nutrient supply,19.200000000000003,68601617.18555854,42.87547301229885,20.5
high nutrient supply,19.3,68601609.70374663,43.23569846655847,20.5
high nutrient supply,19.400000000000002,68601602.15894563,43.5989504140869,20.5
high nutrient supply,19.5,68601594.55064376,43.9652542824453,20.5
high nutrient supply,19.6,68601586.87832229,44.334635712828245,20.5
high nutrient supply,19.700000000000003,68601579.14145648,44.70712056185848,20.5
high nutrient supply,19.8,68601571.3395151,45.082734903396904,20.5
high nutrient supply,19.900000000000002,68601563.47196114,45.4615050303678,20.5
high nutrient supply,20.0,68601555.53825161,45.84345745659922,20.5
high nutrient supply,20.1,68601547.53783803,46.22861891867899,20.5
high nutrient supply,20.200000000000003,68601539.47016606,46.61701637782623,20.5
high nutrient supply,20.3,68601531.33467618,47.00867702177861,20.5
high nutrient supply,20.400000000000002,68601523.130803,47.40362826669553,20.5
high nutrient supply,20.5,68601514.85797618,47.80189775907714,20.5
high nutrient supply,20.6,68601506.5156198,48.2035133776997,20.5
high nutrient supply,20.700000000000003,68601498.10315274,48.60850323556692,20.5
high nutrient supply,20.8,68601489.61998835,49.01689568187797,20.5
high nutrient supply,20.900000000000002,68601481.06553516,49.428719304011864,20.5
high nutrient supply,21.0,68601472.43919584,49.84400292952853,20.5
high nutrient supply,21.1,68601463.74036829,50.26277562818679,20.5
high nutrient supply,21.200000000000003,68601454.96844487,50.68506671397912,20.5
high nutrient supply,21.3,68601446.12281269,51.11090574718367,20.5
high nutrient supply,21.400000000000002,68601437.20285338,51.54032253643351,20.5
high nutrient supply,21.5,68601428.20794363,51.97334714080305,20.5
high nutrient supply,21.6,68601419.13745427,52.410009871912344,20.5
high nutrient supply,21.700000000000003,68601409.99075112,52.85034129604876,20.5
high nutrient supply,21.8,68601400.76719438,53.29437223630659,20.5
high nutrient supply,21.900000000000002,68601391.46613887,53.742133774744744,20.5
high nutrient supply,22.0,68601382.08693378,54.19365725456234,20.5
high nutrient supply,22.1,68601372.62892306,54.64897428229282,20.5
high nutrient supply,22.200000000000003,68601363.0914447,55.10811673001629,20.5
high nutrient supply,22.3,68601353.47383146,55.57111673759057,20.5
high nutrient supply,22.400000000000002,68601343.77541023,56.03800671490103,20.5
high nutrient supply,22.5,68601333.99550231,56.50881934412909,20.5
high nutrient supply,22.6,68601324.1334231,56.98358758204012,20.5
high nutrient supply,22.700000000000003,68601314.18848254,57.4623446622903,20.5
high nutrient supply,22.8,68601304.15998435,57.9451240977529,20.5
high nutrient supply,22.900000000000002,68601294.04722671,58.4319596828643,20.5
high nutrient supply,23.0,68601283.84950174,58.92288549598941,20.5
high nutrient supply,23.1,68601273.56609564,59.41793590180724,20.5
high nutrient supply,23.200000000000003,68601263.19628848,59.917145553716324,20.5
high nutrient supply,23.3,68601252.73935452,60.42054939626045,20.5
high nutrient supply,23.400000000000002,68601242.19456156,60.9281826675748,20.5
high nutrient supply,23.5,68601231.5611717,61.440080901852504,20.5
high nutrient supply,23.6,68601220.83844037,61.956279931832064,20.5
high nutrient supply,23.700000000000003,68601210.02561705,62.47681589130557,20.5
high nutrient supply,23.8,68601199.12194471,63.00172521764803,20.5
high nutrient supply,23.900000000000002,68601188.12666023,63.53104465436804,20.5
high nutrient supply,24.0,68601177.03899358,64.06481125367964,20.5
high nutrient supply,24.1,68601165.85816887,64.6030623790961,20.5
high nutrient supply,24.200000000000003,68601154.5834032,65.1458357080452,20.5
high nutrient supply,24.3,68601143.21390735,65.69316923450667,20.5
high nutrient supply,24.400000000000002,68601131.7488853,66.24510127167177,20.5
high nutrient supply,24.5,68601120.18753462,66.80167045462508,20.5
high nutrient supply,24.6,68601108.52904566,67.36291574304903,20.5
